time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2018-07-28 00:06:27,-119.2360,39.8004,  60.8,19744,-58.9,-87.7,-82.9,  2,  3, 0.00,107, 4.2
2018-07-28 00:06:28,-119.2360,39.8004,  60.8,19749,-58.9,-87.7,-82.9,  1,  3, 0.00,105, 4.1
2018-07-28 00:06:29,-119.2360,39.8004,  60.7,19754,-58.8,-87.7,-82.9,  1,  3, 0.00,105, 4.2
2018-07-28 00:06:30,-119.2361,39.8004,  60.7,19759,-58.8,-87.7,-82.9,  1,  3, 0.00,105, 4.2
2018-07-28 00:06:31,-119.2362,39.8004,  60.6,19764,-58.8,-87.7,-82.9,  1,  3, 0.00,104, 4.2
2018-07-28 00:06:32,-119.2363,39.8004,  60.6,19770,-58.7,-87.6,-82.9,  1,  3, 0.00,104, 4.2
2018-07-28 00:06:33,-119.2363,39.8004,  60.5,19775,-58.7,-87.7,-82.9,  1,  3, 0.00,104, 4.2
2018-07-28 00:06:34,-119.2364,39.8004,  60.5,19780,-58.7,-87.7,-82.9,  1,  3, 0.00,102, 4.2
2018-07-28 00:06:35,-119.2364,39.8005,  60.4,19785,-58.8,-87.7,-82.9,  1,  3, 0.00,102, 4.2
2018-07-28 00:06:36,-119.2364,39.8005,  60.4,19790,-58.7,-87.7,-82.9,  1,  3, 0.00,101, 4.2
2018-07-28 00:06:37,-119.2364,39.8005,  60.3,19795,-58.7,-87.7,-82.9,  1,  3, 0.00, 99, 4.3
2018-07-28 00:06:38,-119.2364,39.8005,  60.3,19800,-58.7,-87.7,-82.9,  1,  3, 0.00, 99, 4.3
2018-07-28 00:06:39,-119.2365,39.8005,  60.2,19806,-58.7,-87.7,-82.9,  1,  3, 0.00, 98, 4.3
2018-07-28 00:06:40,-119.2365,39.8005,  60.2,19811,-58.8,-87.7,-82.9,  1,  3, 0.00, 96, 4.4
2018-07-28 00:06:41,-119.2366,39.8005,  60.1,19816,-58.8,-87.7,-83.0,  1,  3, 0.00, 96, 4.4
2018-07-28 00:06:42,-119.2367,39.8005,  60.1,19821,-58.8,-87.7,-83.0,  1,  3, 0.00, 95, 4.5
2018-07-28 00:06:43,-119.2368,39.8005,  60.0,19826,-58.8,-87.7,-83.0,  1,  3, 0.00, 95, 4.5
2018-07-28 00:06:44,-119.2369,39.8005,  60.0,19831,-58.8,-87.8,-83.0,  1,  3, 0.00, 94, 4.5
2018-07-28 00:06:45,-119.2369,39.8005,  59.9,19837,-58.9,-87.8,-83.0,  1,  3, 0.00, 94, 4.6
2018-07-28 00:06:46,-119.2370,39.8005,  59.9,19842,-58.9,-87.8,-83.0,  1,  3, 0.00, 94, 4.6
2018-07-28 00:06:47,-119.2370,39.8005,  59.9,19847,-58.9,-87.8,-83.0,  1,  3, 0.00, 92, 4.7
2018-07-28 00:06:48,-119.2370,39.8005,  59.8,19852,-58.9,-87.8,-83.0,  1,  3, 0.00, 92, 4.7
2018-07-28 00:06:49,-119.2370,39.8005,  59.8,19857,-58.8,-87.7,-83.0,  1,  3, 0.00, 91, 4.8
2018-07-28 00:06:50,-119.2371,39.8005,  59.7,19862,-58.8,-87.8,-83.0,  1,  3, 0.00, 91, 4.9
2018-07-28 00:06:51,-119.2371,39.8005,  59.7,19867,-58.8,-87.8,-83.0,  1,  3, 0.00, 90, 4.9
2018-07-28 00:06:52,-119.2372,39.8004,  59.6,19872,-58.7,-87.8,-83.0,  1,  3, 0.00, 90, 5.0
2018-07-28 00:06:53,-119.2373,39.8004,  59.6,19877,-58.7,-87.8,-83.1,  1,  3, 0.00, 89, 5.1
2018-07-28 00:06:54,-119.2374,39.8004,  59.5,19882,-58.7,-87.9,-83.1,  1,  3, 0.00, 89, 5.1
2018-07-28 00:06:55,-119.2374,39.8004,  59.5,19887,-58.7,-87.9,-83.2,  1,  2, 0.00, 89, 5.2
2018-07-28 00:06:56,-119.2375,39.8004,  59.4,19893,-58.7,-87.9,-83.2,  1,  2, 0.00, 88, 5.2
2018-07-28 00:06:57,-119.2376,39.8004,  59.4,19898,-58.7,-87.9,-83.2,  1,  2, 0.00, 88, 5.3
2018-07-28 00:06:58,-119.2376,39.8004,  59.3,19903,-58.7,-87.9,-83.1,  1,  2, 0.00, 88, 5.3
2018-07-28 00:06:59,-119.2377,39.8004,  59.3,19909,-58.6,-87.8,-83.1,  1,  2, 0.00, 88, 5.4
2018-07-28 00:07:00,-119.2377,39.8004,  59.2,19914,-58.6,-87.8,-83.0,  1,  3, 0.00, 87, 5.4
2018-07-28 00:07:01,-119.2378,39.8004,  59.2,19920,-58.6,-87.7,-83.0,  1,  3, 0.00, 87, 5.4
2018-07-28 00:07:02,-119.2378,39.8004,  59.1,19925,-58.6,-87.6,-82.9,  1,  3, 0.00, 86, 5.5
2018-07-28 00:07:03,-119.2379,39.8004,  59.1,19931,-58.5,-87.6,-82.8,  1,  3, 0.00, 86, 5.5
2018-07-28 00:07:04,-119.2380,39.8004,  59.0,19936,-58.5,-87.5,-82.8,  1,  3, 0.00, 86, 5.6
2018-07-28 00:07:05,-119.2380,39.8004,  59.0,19941,-58.5,-87.5,-82.8,  1,  3, 0.00, 85, 5.6
2018-07-28 00:07:06,-119.2381,39.8004,  58.9,19947,-58.5,-87.5,-82.8,  1,  3, 0.00, 85, 5.6
2018-07-28 00:07:07,-119.2382,39.8004,  58.9,19952,-58.6,-87.5,-82.8,  1,  3, 0.00, 85, 5.7
2018-07-28 00:07:08,-119.2383,39.8004,  58.8,19957,-58.6,-87.5,-82.8,  1,  3, 0.00, 84, 5.7
2018-07-28 00:07:09,-119.2384,39.8004,  58.8,19963,-58.7,-87.5,-82.7,  2,  3, 0.00, 84, 5.7
2018-07-28 00:07:10,-119.2385,39.8004,  58.7,19968,-58.7,-87.5,-82.7,  2,  3, 0.00, 84, 5.7
2018-07-28 00:07:11,-119.2386,39.8004,  58.7,19974,-58.6,-87.4,-82.6,  2,  3, 0.00, 83, 5.7
2018-07-28 00:07:12,-119.2386,39.8004,  58.6,19979,-58.6,-87.4,-82.6,  2,  3, 0.00, 83, 5.7
2018-07-28 00:07:13,-119.2387,39.8004,  58.6,19984,-58.7,-87.4,-82.6,  2,  3, 0.00, 82, 5.8
2018-07-28 00:07:14,-119.2387,39.8004,  58.5,19990,-58.7,-87.4,-82.6,  2,  3, 0.00, 82, 5.8
2018-07-28 00:07:15,-119.2388,39.8004,  58.5,19995,-58.7,-87.4,-82.6,  2,  3, 0.00, 81, 5.8
2018-07-28 00:07:16,-119.2388,39.8004,  58.4,20001,-58.7,-87.4,-82.6,  2,  3, 0.00, 80, 5.8
2018-07-28 00:07:17,-119.2389,39.8004,  58.4,20006,-58.6,-87.4,-82.7,  2,  3, 0.00, 80, 5.9
2018-07-28 00:07:18,-119.2390,39.8004,  58.3,20011,-58.6,-87.5,-82.7,  2,  3, 0.00, 79, 5.9
2018-07-28 00:07:19,-119.2390,39.8004,  58.3,20016,-58.7,-87.5,-82.8,  1,  3, 0.00, 78, 5.9
2018-07-28 00:07:20,-119.2391,39.8003,  58.2,20022,-58.7,-87.6,-82.8,  1,  3, 0.00, 78, 5.9
2018-07-28 00:07:21,-119.2392,39.8003,  58.2,20027,-58.7,-87.6,-82.9,  1,  3, 0.00, 77, 5.8
2018-07-28 00:07:22,-119.2393,39.8003,  58.1,20032,-58.7,-87.6,-82.8,  1,  3, 0.00, 77, 5.8
2018-07-28 00:07:23,-119.2393,39.8003,  58.1,20038,-58.7,-87.5,-82.8,  1,  3, 0.00, 76, 5.9
2018-07-28 00:07:24,-119.2394,39.8003,  58.0,20043,-58.7,-87.5,-82.7,  2,  3, 0.00, 76, 5.9
2018-07-28 00:07:25,-119.2395,39.8003,  58.0,20048,-58.7,-87.5,-82.7,  2,  3, 0.00, 75, 5.9
2018-07-28 00:07:26,-119.2396,39.8003,  57.9,20054,-58.7,-87.4,-82.7,  2,  3, 0.00, 75, 5.9
2018-07-28 00:07:27,-119.2396,39.8003,  57.9,20059,-58.7,-87.4,-82.6,  2,  3, 0.00, 74, 5.9
2018-07-28 00:07:28,-119.2397,39.8003,  57.8,20064,-58.7,-87.3,-82.6,  2,  3, 0.00, 73, 5.9
2018-07-28 00:07:29,-119.2398,39.8002,  57.8,20070,-58.6,-87.3,-82.5,  2,  3, 0.00, 73, 5.9
2018-07-28 00:07:30,-119.2398,39.8002,  57.7,20075,-58.6,-87.2,-82.5,  2,  3, 0.00, 72, 5.9
2018-07-28 00:07:31,-119.2399,39.8002,  57.7,20081,-58.7,-87.2,-82.5,  2,  3, 0.00, 71, 5.8
2018-07-28 00:07:32,-119.2399,39.8002,  57.6,20086,-58.7,-87.2,-82.5,  2,  3, 0.00, 71, 5.8
2018-07-28 00:07:33,-119.2399,39.8002,  57.6,20091,-58.7,-87.3,-82.5,  2,  3, 0.00, 71, 5.8
2018-07-28 00:07:34,-119.2400,39.8002,  57.5,20097,-58.7,-87.3,-82.5,  2,  3, 0.00, 70, 5.8
2018-07-28 00:07:35,-119.2400,39.8002,  57.5,20102,-58.7,-87.3,-82.5,  2,  3, 0.00, 70, 5.8
2018-07-28 00:07:36,-119.2401,39.8001,  57.4,20107,-58.7,-87.3,-82.5,  2,  3, 0.00, 69, 5.8
2018-07-28 00:07:37,-119.2402,39.8001,  57.4,20112,-58.7,-87.3,-82.5,  2,  3, 0.00, 69, 5.8
2018-07-28 00:07:38,-119.2403,39.8001,  57.3,20117,-58.8,-87.3,-82.6,  2,  3, 0.00, 68, 5.8
2018-07-28 00:07:39,-119.2404,39.8001,  57.3,20122,-58.8,-87.4,-82.7,  2,  3, 0.00, 67, 5.7
2018-07-28 00:07:40,-119.2405,39.8001,  57.2,20128,-58.8,-87.5,-82.7,  2,  3, 0.00, 67, 5.8
2018-07-28 00:07:41,-119.2406,39.8000,  57.2,20133,-58.9,-87.5,-82.8,  2,  3, 0.00, 66, 5.7
2018-07-28 00:07:42,-119.2407,39.8000,  57.1,20138,-58.9,-87.6,-82.8,  2,  3, 0.00, 66, 5.7
2018-07-28 00:07:43,-119.2407,39.7999,  57.1,20143,-58.9,-87.7,-82.9,  2,  3, 0.00, 66, 5.7
2018-07-28 00:07:44,-119.2407,39.7999,  57.0,20148,-58.9,-87.7,-83.0,  1,  3, 0.00, 66, 5.6
2018-07-28 00:07:45,-119.2408,39.7998,  57.0,20154,-58.9,-87.8,-83.0,  1,  3, 0.00, 66, 5.6
2018-07-28 00:07:46,-119.2408,39.7998,  56.9,20159,-58.9,-87.8,-83.0,  1,  3, 0.00, 66, 5.6
2018-07-28 00:07:47,-119.2408,39.7998,  56.9,20164,-58.9,-87.8,-83.1,  1,  3, 0.00, 65, 5.5
2018-07-28 00:07:48,-119.2409,39.7998,  56.9,20169,-58.9,-87.8,-83.0,  1,  3, 0.00, 65, 5.5
2018-07-28 00:07:49,-119.2410,39.7998,  56.8,20174,-58.9,-87.8,-83.0,  1,  3, 0.00, 66, 5.5
2018-07-28 00:07:50,-119.2410,39.7998,  56.8,20180,-58.8,-87.7,-83.0,  1,  3, 0.00, 66, 5.5
2018-07-28 00:07:51,-119.2411,39.7998,  56.7,20185,-58.8,-87.7,-82.9,  1,  3, 0.00, 66, 5.5
2018-07-28 00:07:52,-119.2412,39.7997,  56.7,20191,-58.7,-87.6,-82.8,  1,  3, 0.00, 66, 5.4
2018-07-28 00:07:53,-119.2413,39.7997,  56.6,20196,-58.7,-87.6,-82.8,  1,  3, 0.00, 67, 5.3
2018-07-28 00:07:54,-119.2414,39.7997,  56.6,20201,-58.6,-87.6,-82.8,  1,  3, 0.00, 67, 5.3
2018-07-28 00:07:55,-119.2414,39.7997,  56.5,20207,-58.6,-87.5,-82.8,  1,  3, 0.00, 67, 5.3
2018-07-28 00:07:56,-119.2414,39.7996,  56.5,20212,-58.6,-87.5,-82.7,  1,  3, 0.00, 68, 5.3
2018-07-28 00:07:57,-119.2414,39.7996,  56.4,20217,-58.6,-87.5,-82.7,  2,  3, 0.00, 68, 5.3
2018-07-28 00:07:58,-119.2414,39.7996,  56.4,20223,-58.7,-87.5,-82.7,  2,  3, 0.00, 69, 5.3
2018-07-28 00:07:59,-119.2415,39.7996,  56.3,20228,-58.7,-87.4,-82.7,  2,  3, 0.00, 69, 5.3
2018-07-28 00:08:00,-119.2415,39.7996,  56.3,20234,-58.7,-87.4,-82.7,  2,  3, 0.00, 70, 5.2
2018-07-28 00:08:01,-119.2416,39.7995,  56.2,20239,-58.7,-87.4,-82.6,  2,  3, 0.00, 70, 5.3
2018-07-28 00:08:02,-119.2416,39.7995,  56.2,20244,-58.7,-87.4,-82.6,  2,  3, 0.00, 71, 5.3
2018-07-28 00:08:03,-119.2417,39.7995,  56.1,20250,-58.7,-87.3,-82.6,  2,  3, 0.00, 72, 5.2
2018-07-28 00:08:04,-119.2417,39.7995,  56.1,20255,-58.7,-87.3,-82.5,  2,  3, 0.00, 72, 5.2
2018-07-28 00:08:05,-119.2418,39.7995,  56.0,20260,-58.7,-87.3,-82.5,  2,  3, 0.00, 74, 5.3
2018-07-28 00:08:06,-119.2418,39.7995,  56.0,20266,-58.6,-87.2,-82.5,  2,  3, 0.00, 75, 5.3
2018-07-28 00:08:07,-119.2419,39.7995,  55.9,20271,-58.6,-87.2,-82.4,  2,  3, 0.00, 75, 5.3
2018-07-28 00:08:08,-119.2419,39.7995,  55.9,20277,-58.6,-87.2,-82.4,  2,  3, 0.00, 76, 5.4
2018-07-28 00:08:09,-119.2420,39.7994,  55.8,20282,-58.5,-87.2,-82.4,  2,  3, 0.00, 77, 5.3
2018-07-28 00:08:10,-119.2420,39.7994,  55.8,20287,-58.5,-87.1,-82.4,  2,  3, 0.00, 77, 5.4
2018-07-28 00:08:11,-119.2421,39.7994,  55.7,20293,-58.5,-87.1,-82.3,  2,  3, 0.00, 78, 5.5
2018-07-28 00:08:12,-119.2422,39.7994,  55.7,20298,-58.4,-87.1,-82.3,  2,  3, 0.00, 80, 5.5
2018-07-28 00:08:13,-119.2423,39.7994,  55.6,20304,-58.4,-87.0,-82.3,  2,  3, 0.00, 80, 5.6
2018-07-28 00:08:14,-119.2424,39.7994,  55.6,20309,-58.3,-87.0,-82.3,  2,  3, 0.00, 81, 5.7
2018-07-28 00:08:15,-119.2424,39.7994,  55.6,20314,-58.3,-87.0,-82.2,  2,  3, 0.00, 82, 5.7
2018-07-28 00:08:16,-119.2425,39.7993,  55.5,20320,-58.2,-86.9,-82.2,  2,  3, 0.00, 82, 5.8
2018-07-28 00:08:17,-119.2425,39.7993,  55.5,20325,-58.2,-86.9,-82.1,  2,  3, 0.00, 83, 5.7
2018-07-28 00:08:18,-119.2426,39.7994,  55.4,20330,-58.1,-86.9,-82.1,  2,  3, 0.00, 83, 5.8
2018-07-28 00:08:19,-119.2427,39.7994,  55.4,20336,-58.1,-86.8,-82.1,  2,  3, 0.00, 84, 5.8
2018-07-28 00:08:20,-119.2427,39.7994,  55.3,20341,-58.1,-86.8,-82.0,  2,  3, 0.00, 84, 5.9
2018-07-28 00:08:21,-119.2428,39.7994,  55.3,20346,-58.0,-86.8,-82.0,  2,  3, 0.00, 84, 5.9
2018-07-28 00:08:22,-119.2429,39.7994,  55.2,20351,-58.0,-86.8,-82.0,  2,  3, 0.00, 84, 6.0
2018-07-28 00:08:23,-119.2429,39.7994,  55.2,20357,-57.9,-86.8,-82.0,  2,  3, 0.00, 85, 6.0
2018-07-28 00:08:24,-119.2430,39.7994,  55.1,20362,-57.9,-86.8,-82.0,  2,  3, 0.00, 85, 6.1
2018-07-28 00:08:25,-119.2431,39.7994,  55.1,20367,-57.9,-86.8,-82.1,  2,  3, 0.00, 85, 6.1
2018-07-28 00:08:26,-119.2433,39.7994,  55.0,20373,-57.9,-86.9,-82.1,  2,  3, 0.00, 85, 6.2
2018-07-28 00:08:27,-119.2434,39.7993,  55.0,20378,-57.9,-87.0,-82.2,  2,  3, 0.00, 85, 6.2
2018-07-28 00:08:28,-119.2435,39.7994,  55.0,20383,-57.9,-87.0,-82.2,  1,  3, 0.00, 85, 6.2
2018-07-28 00:08:29,-119.2435,39.7994,  54.9,20388,-58.0,-87.1,-82.3,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:30,-119.2435,39.7994,  54.9,20394,-58.0,-87.1,-82.3,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:31,-119.2436,39.7994,  54.8,20399,-58.0,-87.1,-82.3,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:32,-119.2436,39.7994,  54.8,20404,-58.0,-87.0,-82.3,  2,  3, 0.00, 86, 6.2
2018-07-28 00:08:33,-119.2437,39.7994,  54.7,20409,-58.0,-87.0,-82.2,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:34,-119.2438,39.7994,  54.7,20414,-58.0,-86.9,-82.2,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:35,-119.2439,39.7994,  54.6,20420,-58.0,-86.9,-82.1,  2,  3, 0.00, 85, 6.3
2018-07-28 00:08:36,-119.2440,39.7994,  54.6,20425,-58.0,-86.9,-82.1,  2,  3, 0.00, 85, 6.3
2018-07-28 00:08:37,-119.2441,39.7994,  54.5,20430,-57.9,-86.8,-82.1,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:38,-119.2442,39.7993,  54.5,20435,-57.9,-86.8,-82.1,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:39,-119.2443,39.7993,  54.5,20441,-57.9,-86.8,-82.1,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:40,-119.2444,39.7993,  54.4,20446,-57.9,-86.9,-82.1,  2,  3, 0.00, 86, 6.3
2018-07-28 00:08:41,-119.2444,39.7993,  54.4,20451,-57.9,-86.9,-82.2,  2,  3, 0.00, 86, 6.2
2018-07-28 00:08:42,-119.2445,39.7993,  54.3,20457,-57.9,-87.0,-82.2,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:43,-119.2445,39.7993,  54.3,20462,-57.9,-87.0,-82.3,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:44,-119.2445,39.7993,  54.2,20468,-58.0,-87.1,-82.3,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:45,-119.2446,39.7994,  54.2,20473,-58.0,-87.1,-82.4,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:46,-119.2447,39.7993,  54.1,20478,-58.0,-87.1,-82.4,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:47,-119.2447,39.7993,  54.1,20483,-58.0,-87.2,-82.4,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:48,-119.2448,39.7993,  54.0,20488,-58.1,-87.2,-82.4,  1,  3, 0.00, 86, 6.2
2018-07-28 00:08:49,-119.2449,39.7992,  54.0,20493,-58.1,-87.2,-82.5,  1,  3, 0.00, 87, 6.2
2018-07-28 00:08:50,-119.2450,39.7992,  54.0,20499,-58.1,-87.2,-82.5,  1,  3, 0.00, 87, 6.2
2018-07-28 00:08:51,-119.2451,39.7992,  53.9,20504,-58.1,-87.2,-82.5,  1,  3, 0.00, 87, 6.2
2018-07-28 00:08:52,-119.2452,39.7992,  53.9,20509,-58.1,-87.2,-82.4,  1,  3, 0.00, 88, 6.2
2018-07-28 00:08:53,-119.2453,39.7992,  53.8,20514,-58.1,-87.2,-82.5,  1,  3, 0.00, 88, 6.2
2018-07-28 00:08:54,-119.2453,39.7992,  53.8,20519,-58.1,-87.3,-82.5,  1,  3, 0.00, 89, 6.2
2018-07-28 00:08:55,-119.2454,39.7992,  53.7,20524,-58.1,-87.3,-82.6,  1,  3, 0.00, 89, 6.1
2018-07-28 00:08:56,-119.2454,39.7992,  53.7,20529,-58.1,-87.3,-82.6,  1,  3, 0.00, 89, 6.1
2018-07-28 00:08:57,-119.2454,39.7992,  53.6,20534,-58.1,-87.3,-82.6,  1,  3, 0.00, 90, 6.1
2018-07-28 00:08:58,-119.2455,39.7992,  53.6,20539,-58.1,-87.3,-82.6,  1,  3, 0.00, 90, 6.2
2018-07-28 00:08:59,-119.2456,39.7992,  53.6,20544,-58.1,-87.3,-82.6,  1,  3, 0.00, 91, 6.2
2018-07-28 00:09:00,-119.2457,39.7992,  53.5,20549,-58.1,-87.3,-82.6,  1,  3, 0.00, 91, 6.2
2018-07-28 00:09:01,-119.2457,39.7992,  53.5,20554,-58.1,-87.3,-82.6,  1,  3, 0.00, 92, 6.2
2018-07-28 00:09:02,-119.2458,39.7992,  53.4,20559,-58.0,-87.3,-82.5,  1,  3, 0.00, 92, 6.2
2018-07-28 00:09:03,-119.2459,39.7992,  53.4,20564,-58.0,-87.2,-82.5,  1,  3, 0.00, 93, 6.2
2018-07-28 00:09:04,-119.2460,39.7993,  53.4,20569,-58.0,-87.2,-82.4,  1,  3, 0.00, 93, 6.2
2018-07-28 00:09:05,-119.2461,39.7993,  53.3,20575,-58.0,-87.2,-82.4,  1,  3, 0.00, 94, 6.2
2018-07-28 00:09:06,-119.2461,39.7993,  53.3,20579,-58.0,-87.1,-82.4,  1,  3, 0.00, 94, 6.2
2018-07-28 00:09:07,-119.2462,39.7993,  53.2,20584,-58.0,-87.1,-82.4,  1,  3, 0.00, 94, 6.2
2018-07-28 00:09:08,-119.2463,39.7993,  53.2,20590,-58.0,-87.1,-82.4,  1,  3, 0.00, 95, 6.2
2018-07-28 00:09:09,-119.2463,39.7993,  53.1,20594,-58.0,-87.1,-82.4,  1,  3, 0.00, 95, 6.2
2018-07-28 00:09:10,-119.2464,39.7993,  53.1,20599,-58.0,-87.1,-82.4,  1,  3, 0.00, 95, 6.2
2018-07-28 00:09:11,-119.2465,39.7993,  53.1,20605,-58.0,-87.1,-82.4,  1,  3, 0.00, 96, 6.2
2018-07-28 00:09:12,-119.2466,39.7993,  53.0,20610,-58.0,-87.1,-82.3,  1,  3, 0.00, 96, 6.2
2018-07-28 00:09:13,-119.2467,39.7993,  53.0,20615,-58.0,-87.1,-82.3,  1,  3, 0.00, 96, 6.1
2018-07-28 00:09:14,-119.2467,39.7993,  52.9,20620,-58.0,-87.1,-82.3,  1,  3, 0.00, 97, 6.1
2018-07-28 00:09:15,-119.2468,39.7994,  52.9,20625,-58.0,-87.1,-82.3,  1,  3, 0.00, 97, 6.1
2018-07-28 00:09:16,-119.2469,39.7994,  52.8,20630,-58.0,-87.1,-82.3,  1,  3, 0.00, 97, 6.1
2018-07-28 00:09:17,-119.2470,39.7994,  52.8,20636,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 6.0
2018-07-28 00:09:18,-119.2470,39.7994,  52.7,20641,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 6.0
2018-07-28 00:09:19,-119.2471,39.7994,  52.7,20646,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 5.9
2018-07-28 00:09:20,-119.2472,39.7994,  52.7,20652,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 5.9
2018-07-28 00:09:21,-119.2472,39.7994,  52.6,20657,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 5.8
2018-07-28 00:09:22,-119.2473,39.7994,  52.6,20662,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 5.8
2018-07-28 00:09:23,-119.2474,39.7994,  52.5,20667,-57.9,-87.1,-82.3,  1,  3, 0.00, 98, 5.9
2018-07-28 00:09:24,-119.2475,39.7994,  52.5,20673,-57.9,-87.1,-82.3,  1,  3, 0.00, 98, 5.8
2018-07-28 00:09:25,-119.2476,39.7994,  52.4,20678,-57.9,-87.1,-82.3,  1,  3, 0.00, 97, 5.7
2018-07-28 00:09:26,-119.2476,39.7994,  52.4,20683,-57.9,-87.0,-82.3,  1,  3, 0.00, 97, 5.6
2018-07-28 00:09:27,-119.2477,39.7994,  52.4,20688,-57.8,-87.0,-82.3,  1,  3, 0.00, 97, 5.5
2018-07-28 00:09:28,-119.2477,39.7995,  52.3,20693,-57.8,-87.0,-82.2,  1,  3, 0.00, 97, 5.5
2018-07-28 00:09:29,-119.2478,39.7995,  52.3,20698,-57.7,-87.0,-82.2,  1,  3, 0.00, 97, 5.4
2018-07-28 00:09:30,-119.2479,39.7995,  52.2,20703,-57.7,-86.9,-82.2,  1,  3, 0.00, 96, 5.3
2018-07-28 00:09:31,-119.2479,39.7994,  52.2,20708,-57.7,-86.9,-82.1,  1,  3, 0.00, 96, 5.3
2018-07-28 00:09:32,-119.2480,39.7994,  52.1,20713,-57.6,-86.9,-82.1,  1,  3, 0.00, 97, 5.2
2018-07-28 00:09:33,-119.2480,39.7994,  52.1,20718,-57.6,-86.8,-82.1,  1,  3, 0.00, 97, 5.1
2018-07-28 00:09:34,-119.2481,39.7994,  52.1,20723,-57.6,-86.8,-82.0,  1,  3, 0.00, 96, 5.1
2018-07-28 00:09:35,-119.2482,39.7994,  52.0,20728,-57.6,-86.7,-82.0,  1,  3, 0.00, 96, 5.0
2018-07-28 00:09:36,-119.2483,39.7995,  52.0,20733,-57.5,-86.7,-81.9,  1,  3, 0.00, 96, 4.9
2018-07-28 00:09:37,-119.2483,39.7995,  51.9,20738,-57.5,-86.7,-81.9,  1,  3, 0.00, 95, 4.8
2018-07-28 00:09:38,-119.2484,39.7995,  51.9,20743,-57.5,-86.7,-81.9,  1,  3, 0.00, 95, 4.8
2018-07-28 00:09:39,-119.2484,39.7995,  51.9,20748,-57.5,-86.7,-81.9,  1,  3, 0.00, 94, 4.7
2018-07-28 00:09:40,-119.2484,39.7995,  51.8,20753,-57.5,-86.7,-81.9,  1,  3, 0.00, 94, 4.6
2018-07-28 00:09:41,-119.2485,39.7995,  51.8,20758,-57.5,-86.7,-81.9,  1,  3, 0.00, 92, 4.6
2018-07-28 00:09:42,-119.2485,39.7995,  51.7,20763,-57.5,-86.7,-81.9,  2,  3, 0.00, 91, 4.5
2018-07-28 00:09:43,-119.2486,39.7995,  51.7,20768,-57.5,-86.6,-81.9,  2,  3, 0.00, 90, 4.5
2018-07-28 00:09:44,-119.2486,39.7995,  51.7,20773,-57.5,-86.7,-81.9,  2,  3, 0.00, 90, 4.4
2018-07-28 00:09:45,-119.2487,39.7995,  51.6,20778,-57.5,-86.6,-81.9,  2,  3, 0.00, 89, 4.4
2018-07-28 00:09:46,-119.2487,39.7995,  51.6,20783,-57.6,-86.6,-81.8,  2,  3, 0.00, 87, 4.3
2018-07-28 00:09:47,-119.2488,39.7995,  51.5,20788,-57.6,-86.6,-81.8,  2,  3, 0.00, 86, 4.3
2018-07-28 00:09:48,-119.2488,39.7996,  51.5,20793,-57.6,-86.5,-81.8,  2,  3, 0.00, 85, 4.3
2018-07-28 00:09:49,-119.2489,39.7996,  51.4,20799,-57.6,-86.5,-81.7,  2,  3, 0.00, 83, 4.2
2018-07-28 00:09:50,-119.2489,39.7996,  51.4,20804,-57.6,-86.4,-81.7,  2,  3, 0.00, 82, 4.2
2018-07-28 00:09:51,-119.2490,39.7996,  51.4,20809,-57.5,-86.4,-81.7,  2,  3, 0.00, 81, 4.3
2018-07-28 00:09:52,-119.2490,39.7996,  51.3,20814,-57.5,-86.4,-81.6,  2,  3, 0.01, 79, 4.3
2018-07-28 00:09:53,-119.2490,39.7996,  51.3,20819,-57.5,-86.4,-81.6,  2,  3, 0.01, 78, 4.3
2018-07-28 00:09:54,-119.2491,39.7995,  51.2,20824,-57.4,-86.3,-81.6,  2,  3, 0.01, 77, 4.3
2018-07-28 00:09:55,-119.2491,39.7995,  51.2,20829,-57.4,-86.3,-81.6,  2,  3, 0.01, 74, 4.4
2018-07-28 00:09:56,-119.2491,39.7995,  51.2,20834,-57.4,-86.3,-81.5,  2,  3, 0.01, 73, 4.4
